"which(game.dffits$game > game.dffits$cut)"
"235"	12833
"236"	12846
"237"	12848
"238"	12857
"239"	12900
"240"	12903
"241"	12922
"242"	13075
"243"	13084
"244"	13132
"245"	13143
"246"	13154
"247"	13161
"248"	13168
"249"	13185
"250"	13214
"251"	13220
"252"	13330
"253"	13419
"254"	13477
"255"	13534
"256"	13549
"257"	13613
"258"	13619
"259"	13632
"260"	13641
"261"	13686
"262"	13752
"263"	13820
"264"	13837
"265"	13892
"266"	13899
"267"	14203
"268"	14247
"269"	14266
"270"	14431
"271"	14514
"272"	14543
"273"	14556
"274"	14562
"275"	14610
"276"	14648
"277"	14679
"278"	14736
"279"	14918
"280"	14926
"281"	14956
"282"	14958
"283"	14979
"284"	15023
"285"	15088
"286"	15154
"287"	15179
"288"	15220
"289"	15348
"290"	15371
"291"	15373
"292"	15401
"293"	15450
"294"	15488
"295"	15559
"296"	15583
"297"	15592
"298"	15604
"299"	15683
"300"	15740
"301"	15771
"302"	15814
"303"	15990
"304"	16001
"305"	16070
"306"	16103
"307"	16158
"308"	16163
"309"	16187
"310"	16241
"311"	16275
"312"	16308
"313"	16323
"314"	16408
"315"	16435
"316"	16509
"317"	16536
"318"	16563
"319"	16592
"320"	16651
"321"	16814
"322"	16884
"323"	16896
"324"	16903
"325"	16953
"326"	16973
"327"	17003
"328"	17092
"329"	17104
"330"	17112
"331"	17167
"332"	17329
"333"	17330
"334"	17360
"335"	17391
"336"	17436
"337"	17444
"338"	17464
"339"	17472
"340"	17488
"341"	17635
"342"	17659
"343"	17698
"344"	17913
"345"	17925
"346"	17956
"347"	17964
"348"	17978
"349"	17999
"350"	18100
"351"	18124
"352"	18146
"353"	18247
"354"	18331
"355"	18373
"356"	18427
"357"	18510
"358"	18622
"359"	18798
"360"	18799
"361"	18893
"362"	18960
"363"	18973
"364"	19017
"365"	19054
"366"	19055
"367"	19058
"368"	19207
"369"	19252
"370"	19293
"371"	19340
"372"	19389
"373"	19423
"374"	19457
"375"	19532
"376"	19567
"377"	19707
"378"	19772
"379"	19773
"380"	19791
"381"	19803
"382"	19812
"383"	19857
"384"	19875
"385"	20025
"386"	20031
"387"	20106
"388"	20115
"389"	20176
"390"	20273
"391"	20445
"392"	20457
"393"	20696
"394"	20782
"395"	20867
"396"	20882
"397"	20896
"398"	20970
"399"	21014
"400"	21108
"401"	21212
"402"	21307
"403"	21320
"404"	21347
"405"	21377
"406"	21395
"407"	21420
"408"	21468
"409"	21596
"410"	21707
"411"	21758
"412"	21765
"413"	21852
"414"	21885
"415"	22077
"416"	22198
"417"	22314
"418"	22339
"419"	22390
"420"	22439
"421"	22542
"422"	22565
"423"	22566
"424"	22777
"425"	22789
"426"	22816
"427"	22847
"428"	22851
"429"	22864
"430"	22882
"431"	22940
"432"	22943
"433"	22951
"434"	23116
"435"	23222
"436"	23253
"437"	23299
"438"	23398
"439"	23418
"440"	23434
"441"	23470
"442"	23644
"443"	23663
"444"	23761
"445"	23902
"446"	23914
"447"	23916
"448"	23947
"449"	23982
"450"	24028
"451"	24050
"452"	24101
"453"	24199
"454"	24304
"455"	24348
"456"	24382
"457"	24393
"458"	24405
"459"	24463
"460"	24489
"461"	24519
"462"	24583
"463"	24621
"464"	24641
"465"	24661
"466"	24667
"467"	24768
"468"	24892
"469"	24893
"470"	24910
"471"	24963
"472"	25009
"473"	25032
"474"	25119
"475"	25122
"476"	25143
"477"	25155
"478"	25258
"479"	25289
"480"	25292
"481"	25388
"482"	25400
"483"	25493
"484"	25555
"485"	25614
"486"	25627
"487"	25689
"488"	25703
"489"	25706
"490"	25730
"491"	25783
"492"	25796
"493"	25812
"494"	25877
"495"	25892
"496"	26034
"497"	26036
"498"	26046
"499"	26055
"500"	26161
"501"	26202
"502"	26349
"503"	26443
"504"	26465
"505"	26481
"506"	26484
"507"	26501
"508"	26532
"509"	26570
"510"	26620
"511"	26669
"512"	26726
"513"	26739
"514"	26864
"515"	26873
"516"	26937
"517"	27024
"518"	27069
"519"	27127
"520"	27155
"521"	27158
"522"	27261
"523"	27319
"524"	27401
"525"	27412
"526"	27658
"527"	27698
"528"	27825
"529"	27843
"530"	28090
"531"	28290
"532"	28320
"533"	28393
"534"	28476
"535"	28531
"536"	28547
"537"	28570
"538"	28620
"539"	28664
"540"	28680
"541"	28717
"542"	28862
"543"	28912
"544"	28978
"545"	28989
"546"	29040
"547"	29107
"548"	29130
"549"	29172
"550"	29179
"551"	29187
"552"	29196
"553"	29210
"554"	29237
"555"	29240
"556"	29292
"557"	29295
"558"	29311
"559"	29363
"560"	29368
"561"	29462
"562"	29642
"563"	29672
"564"	29678
"565"	29689
"566"	29739
"567"	29749
"568"	29783
"569"	29793
"570"	29852
"571"	29853
"572"	29899
"573"	29958
"574"	30003
"575"	30007
"576"	30080
"577"	30113
"578"	30154
"579"	30266
"580"	30355
"581"	30471
"582"	30540
"583"	30613
"584"	30643
"585"	30683
"586"	30848
"587"	30939
"588"	30980
"589"	30993
"590"	31110
"591"	31135
"592"	31139
"593"	31158
"594"	31304
"595"	31306
"596"	31317
"597"	31341
"598"	31355
"599"	31361
"600"	31377
"601"	31381
"602"	31394
"603"	31407
"604"	31472
"605"	31691
"606"	31698
"607"	31756
"608"	31823
"609"	31825
"610"	31937
"611"	31939
"612"	31954
"613"	32052
"614"	32096
"615"	32181
"616"	32227
"617"	32328
"618"	32373
"619"	32467
"620"	32491
"621"	32518
"622"	32540
"623"	32609
"624"	32619
"625"	32627
"626"	32721
"627"	32844
"628"	32863
"629"	32875
"630"	32898
"631"	32931
"632"	32940
"633"	32990
"634"	33046
"635"	33056
"636"	33108
"637"	33135
"638"	33146
"639"	33187
"640"	33416
"641"	33460
"642"	33541
"643"	33548
"644"	33557
"645"	33604
"646"	33645
"647"	33686
"648"	33733
"649"	33783
"650"	33788
"651"	33825
"652"	33862
"653"	33864
"654"	33904
"655"	34033
"656"	34038
"657"	34065
"658"	34107
"659"	34114
"660"	34340
"661"	34359
"662"	34426
"663"	34507
"664"	34525
"665"	34666
"666"	34726
"667"	34755
"668"	34803
"669"	34876
"670"	34915
"671"	34926
"672"	35040
"673"	35041
"674"	35089
"675"	35097
"676"	35105
"677"	35186
"678"	35248
"679"	35302
"680"	35304
"681"	35345
"682"	35360
"683"	35379
"684"	35575
"685"	35591
"686"	35596
"687"	35609
"688"	35656
"689"	35684
"690"	35975
"691"	36014
"692"	36081
"693"	36094
"694"	36122
"695"	36190
"696"	36281
"697"	36332
"698"	36346
"699"	36383
"700"	36447
"701"	36524
"702"	36535
"703"	36578
"704"	36719
"705"	36770
"706"	36827
"707"	36838
"708"	36922
"709"	36930
"710"	36954
"711"	37019
"712"	37020
"713"	37040
"714"	37055
"715"	37142
"716"	37266
"717"	37292
"718"	37398
"719"	37424
"720"	37436
"721"	37468
"722"	37506
"723"	37605
"724"	37680
"725"	37799
"726"	37920
"727"	37934
"728"	37953
"729"	37968
"730"	38034
"731"	38143
"732"	38190
"733"	38230
"734"	38395
"735"	38484
"736"	38559
"737"	38588
"738"	38614
"739"	38639
"740"	38700
"741"	38815
"742"	38858
"743"	38934
"744"	38961
"745"	38990
"746"	39056
"747"	39069
"748"	39106
"749"	39149
"750"	39167
"751"	39171
"752"	39175
"753"	39227
"754"	39328
"755"	39339
"756"	39498
"757"	39594
"758"	39869
"759"	39972
"760"	39981
"761"	39992
"762"	40048
"763"	40153
"764"	40179
"765"	40283
"766"	40295
"767"	40305
"768"	40309
"769"	40358
"770"	40460
"771"	40553
"772"	40641
"773"	40659
"774"	40703
"775"	40754
"776"	40782
"777"	41124
"778"	41231
"779"	41241
"780"	41371
"781"	41489
"782"	41517
"783"	41538
"784"	41583
"785"	41656
"786"	41674
"787"	41775
"788"	41880
"789"	41964
"790"	42045
"791"	42063
"792"	42126
"793"	42138
"794"	42166
"795"	42278
"796"	42330
"797"	42347
"798"	42401
"799"	42465
"800"	42526
"801"	42530
"802"	42535
"803"	42546
"804"	42587
"805"	42680
"806"	42699
"807"	42784
"808"	42829
"809"	42899
"810"	42978
"811"	43057
"812"	43063
"813"	43076
"814"	43099
"815"	43106
"816"	43328
"817"	43375
"818"	43587
"819"	43652
"820"	43701
"821"	43755
"822"	43775
"823"	43791
"824"	43865
"825"	43874
"826"	43918
"827"	44086
"828"	44109
"829"	44150
"830"	44198
"831"	44202
"832"	44285
"833"	44310
"834"	44331
"835"	44378
"836"	44501
"837"	44575
"838"	44609
"839"	44649
"840"	44676
"841"	44706
"842"	44818
"843"	44886
"844"	44888
"845"	44910
"846"	44911
"847"	44982
"848"	45099
"849"	45225
"850"	45340
"851"	45387
"852"	45531
"853"	45623
"854"	45699
"855"	45713
"856"	45752
"857"	45823
"858"	45846
"859"	45949
"860"	45966
"861"	45971
"862"	45998
"863"	46200
"864"	46366
"865"	46417
"866"	46430
"867"	46438
"868"	46476
"869"	46690
"870"	46939
"871"	46987
"872"	47018
"873"	47060
"874"	47090
"875"	47150
"876"	47171
"877"	47237
"878"	47247
"879"	47279
"880"	47320
"881"	47347
"882"	47362
"883"	47380
"884"	47416
"885"	47434
"886"	47528
"887"	47555
"888"	47577
"889"	47607
"890"	47611
"891"	47617
"892"	47674
"893"	47688
"894"	47725
"895"	47735
"896"	47739
"897"	47811
"898"	47955
"899"	48040
"900"	48051
"901"	48103
"902"	48115
"903"	48438
"904"	48455
"905"	48483
"906"	48500
"907"	48508
"908"	48517
"909"	48530
"910"	48588
"911"	48654
"912"	48725
"913"	48811
"914"	48881
"915"	48919
"916"	48957
"917"	48966
"918"	48979
"919"	49137
"920"	49196
"921"	49199
"922"	49259
"923"	49269
"924"	49278
"925"	49400
"926"	49498
"927"	49504
"928"	49527
"929"	49647
"930"	49943
"931"	49993
"932"	50001
"933"	50031
"934"	50130
"935"	50203
"936"	50280
"937"	50309
"938"	50356
"939"	50453
"940"	50510
"941"	50524
"942"	50526
"943"	50550
"944"	50647
"945"	50650
"946"	50673
"947"	50677
"948"	50681
"949"	50740
"950"	50851
"951"	50924
"952"	50985
"953"	50993
"954"	51004
"955"	51060
"956"	51163
"957"	51174
"958"	51188
"959"	51241
"960"	51262
"961"	51286
"962"	51290
"963"	51295
"964"	51349
"965"	51373
"966"	51376
"967"	51392
"968"	51408
"969"	51435
"970"	51438
"971"	51486
"972"	51510
"973"	51511
"974"	51520
"975"	51532
"976"	51540
"977"	51619
"978"	51668
"979"	51781
"980"	51819
"981"	51871
"982"	51955
"983"	52071
"984"	52202
"985"	52209
"986"	52217
"987"	52295
"988"	52319
"989"	52350
"990"	52395
"991"	52413
"992"	52519
"993"	52539
"994"	52735
"995"	52774
"996"	52796
"997"	52843
"998"	52854
"999"	53001
"1000"	53087
"1001"	53102
"1002"	53120
"1003"	53177
"1004"	53191
"1005"	53203
"1006"	53220
"1007"	53225
"1008"	53290
"1009"	53296
"1010"	53362
"1011"	53443
"1012"	53594
"1013"	53633
"1014"	53645
"1015"	53662
"1016"	53884
"1017"	54021
"1018"	54097
"1019"	54146
"1020"	54197
"1021"	54298
"1022"	54327
"1023"	54351
"1024"	54431
"1025"	54481
"1026"	54532
"1027"	54665
"1028"	54701
"1029"	54846
"1030"	54903
"1031"	55012
"1032"	55035
"1033"	55054
"1034"	55091
"1035"	55116
"1036"	55191
"1037"	55195
"1038"	55258
"1039"	55432
"1040"	55444
"1041"	55447
"1042"	55478
"1043"	55569
"1044"	55572
"1045"	55695
"1046"	55736
"1047"	55797
"1048"	55820
"1049"	55831
"1050"	55975
"1051"	55979
"1052"	56063
"1053"	56093
"1054"	56145
"1055"	56190
"1056"	56198
"1057"	56250
"1058"	56266
"1059"	56379
"1060"	56421
"1061"	56480
"1062"	56487
"1063"	56653
"1064"	56659
"1065"	56710
"1066"	56719
"1067"	56776
"1068"	56792
"1069"	56861
"1070"	56976
"1071"	57020
"1072"	57073
"1073"	57089
"1074"	57199
"1075"	57389
"1076"	57474
"1077"	57491
"1078"	57618
"1079"	57636
"1080"	57639
"1081"	57696
"1082"	57877
"1083"	57889
"1084"	57892
"1085"	57919
"1086"	57941
"1087"	57979
"1088"	58013
"1089"	58036
"1090"	58134
"1091"	58147
"1092"	58202
"1093"	58234
"1094"	58273
"1095"	58284
"1096"	58292
"1097"	58330
"1098"	58336
"1099"	58401
"1100"	58543
"1101"	58563
"1102"	58575
"1103"	58618
"1104"	58682
"1105"	58723
"1106"	58738
"1107"	58765
"1108"	58769
"1109"	58773
"1110"	58809
"1111"	58816
"1112"	58824
"1113"	58829
"1114"	58861
"1115"	58932
"1116"	58978
"1117"	59027
"1118"	59028
"1119"	59098
"1120"	59122
"1121"	59172
"1122"	59245
"1123"	59342
"1124"	59354
"1125"	59369
"1126"	59393
"1127"	59438
"1128"	59490
"1129"	59496
"1130"	59504
"1131"	59534
"1132"	59566
"1133"	59659
"1134"	59694
"1135"	59740
"1136"	59871
"1137"	59894
"1138"	60010
"1139"	60095
"1140"	60353
"1141"	60359
"1142"	60388
"1143"	60442
"1144"	60599
"1145"	60706
"1146"	60797
"1147"	60811
"1148"	60877
"1149"	60910
"1150"	60931
"1151"	61040
"1152"	61062
"1153"	61237
"1154"	61258
"1155"	61304
"1156"	61315
"1157"	61333
"1158"	61406
"1159"	61450
"1160"	61478
"1161"	61522
"1162"	61523
"1163"	61603
"1164"	61852
"1165"	61875
"1166"	62013
"1167"	62017
"1168"	62019
"1169"	62028
"1170"	62213
"1171"	62224
"1172"	62237
"1173"	62291
"1174"	62379
"1175"	62442
"1176"	62473
"1177"	62519
"1178"	62529
"1179"	62562
"1180"	62573
"1181"	62580
"1182"	62612
"1183"	62618
"1184"	62692
"1185"	62747
"1186"	62787
"1187"	62820
"1188"	62844
"1189"	62914
"1190"	62924
"1191"	62941
"1192"	62957
"1193"	62970
"1194"	62972
"1195"	63015
"1196"	63016
"1197"	63032
"1198"	63183
"1199"	63226
"1200"	63280
"1201"	63323
"1202"	63396
"1203"	63405
"1204"	63416
"1205"	63475
"1206"	63525
"1207"	63553
"1208"	63559
"1209"	63563
"1210"	63713
"1211"	63794
"1212"	63894
"1213"	64046
"1214"	64048
"1215"	64077
"1216"	64102
"1217"	64173
"1218"	64188
"1219"	64285
"1220"	64288
"1221"	64415
"1222"	64528
"1223"	64538
"1224"	64544
"1225"	64615
"1226"	64670
"1227"	64787
"1228"	64813
"1229"	64821
"1230"	64853
"1231"	64878
"1232"	64882
"1233"	64909
"1234"	64934
"1235"	64945
"1236"	64972
"1237"	65008
"1238"	65012
"1239"	65060
"1240"	65099
"1241"	65129
"1242"	65176
"1243"	65278
"1244"	65289
"1245"	65306
"1246"	65624
"1247"	65696
"1248"	65857
"1249"	65975
"1250"	66096
"1251"	66137
"1252"	66244
"1253"	66246
"1254"	66258
"1255"	66275
"1256"	66279
"1257"	66310
"1258"	66458
"1259"	66494
"1260"	66515
"1261"	66558
"1262"	66575
"1263"	66602
"1264"	66606
"1265"	66607
"1266"	66777
"1267"	66778
"1268"	67008
"1269"	67111
"1270"	67121
"1271"	67148
"1272"	67299
"1273"	67404
"1274"	67412
"1275"	67638
"1276"	67749
"1277"	67805
"1278"	67941
"1279"	67971
"1280"	68006
"1281"	68164
"1282"	68165
"1283"	68208
"1284"	68219
"1285"	68249
"1286"	68313
"1287"	68350
"1288"	68408
"1289"	68425
"1290"	68460
"1291"	68520
"1292"	68547
"1293"	68578
"1294"	68616
"1295"	68694
"1296"	68698
"1297"	68713
"1298"	68716
"1299"	68790
"1300"	68794
"1301"	68869
"1302"	68979
"1303"	69013
"1304"	69091
"1305"	69148
"1306"	69162
"1307"	69315
"1308"	69317
"1309"	69334
"1310"	69367
"1311"	69549
"1312"	69575
"1313"	69586
"1314"	69657
"1315"	69665
"1316"	69707
"1317"	69729
"1318"	69753
"1319"	69805
"1320"	69977
"1321"	69992
"1322"	70019
"1323"	70073
"1324"	70096
"1325"	70256
"1326"	70323
"1327"	70329
"1328"	70339
"1329"	70347
"1330"	70424
"1331"	70436
"1332"	70453
"1333"	70508
"1334"	70592
"1335"	70593
"1336"	70615
"1337"	70728
"1338"	70841
"1339"	70877
"1340"	70913
"1341"	70916
"1342"	70985
"1343"	71005
"1344"	71051
"1345"	71067
"1346"	71184
"1347"	71229
"1348"	71254
"1349"	71267
"1350"	71290
"1351"	71292
"1352"	71300
"1353"	71335
"1354"	71341
"1355"	71507
"1356"	71634
"1357"	71722
"1358"	71742
"1359"	71825
"1360"	71854
"1361"	71893
"1362"	71942
"1363"	71963
"1364"	72055
"1365"	72093
"1366"	72097
"1367"	72160
"1368"	72161
"1369"	72303
"1370"	72319
"1371"	72411
"1372"	72494
"1373"	72548
"1374"	72582
"1375"	72603
"1376"	72628
"1377"	72662
"1378"	72672
"1379"	72768
"1380"	72971
"1381"	72974
"1382"	73066
"1383"	73068
"1384"	73112
"1385"	73229
"1386"	73316
"1387"	73342
"1388"	73375
"1389"	73487
"1390"	73568
"1391"	73590
"1392"	73606
"1393"	73615
"1394"	73616
"1395"	73635
"1396"	73715
"1397"	73735
"1398"	73743
"1399"	73927
"1400"	74077
"1401"	74124
"1402"	74171
"1403"	74300
"1404"	74339
"1405"	74363
"1406"	74394
"1407"	74449
"1408"	74522
"1409"	74545
"1410"	74718
"1411"	74749
"1412"	74764
"1413"	74835
"1414"	74952
"1415"	74968
"1416"	74972
"1417"	75181
"1418"	75207
"1419"	75339
"1420"	75477
"1421"	75560
"1422"	75588
"1423"	75600
"1424"	75701
"1425"	75718
"1426"	75742
"1427"	75818
"1428"	75968
"1429"	75983
"1430"	75988
"1431"	75998
"1432"	76101
"1433"	76133
"1434"	76229
"1435"	76264
"1436"	76265
"1437"	76449
"1438"	76470
"1439"	76487
"1440"	76517
"1441"	76529
"1442"	76545
"1443"	76577
"1444"	76580
"1445"	76600
"1446"	76608
"1447"	76620
"1448"	76705
"1449"	76764
"1450"	76831
"1451"	76845
"1452"	76916
"1453"	76969
"1454"	76994
"1455"	77015
"1456"	77034
"1457"	77178
"1458"	77187
"1459"	77197
"1460"	77258
"1461"	77308
"1462"	77337
"1463"	77339
"1464"	77403
"1465"	77460
"1466"	77515
"1467"	77549
"1468"	77599
"1469"	77637
"1470"	77652
"1471"	77654
"1472"	77742
"1473"	77756
"1474"	77924
"1475"	77928
"1476"	77933
"1477"	77949
"1478"	78060
"1479"	78107
"1480"	78354
"1481"	78373
"1482"	78453
"1483"	78468
"1484"	78473
"1485"	78578
"1486"	78810
"1487"	78886
"1488"	78939
"1489"	78968
"1490"	78974
"1491"	79133
"1492"	79169
"1493"	79170
"1494"	79302
"1495"	79344
"1496"	79413
"1497"	79429
"1498"	79438
"1499"	79674
"1500"	79706
"1501"	79788
"1502"	79852
"1503"	79928
"1504"	79939
"1505"	79958
"1506"	79974
"1507"	80003
"1508"	80038
"1509"	80288
"1510"	80309
"1511"	80344
"1512"	80357
"1513"	80626
"1514"	80662
"1515"	80682
"1516"	80705
"1517"	80882
"1518"	80895
"1519"	80904
"1520"	80934
"1521"	81034
"1522"	81069
"1523"	81116
"1524"	81129
"1525"	81131
"1526"	81172
"1527"	81185
"1528"	81259
"1529"	81296
"1530"	81334
"1531"	81391
"1532"	81553
"1533"	81692
"1534"	81721
"1535"	81929
"1536"	81953
"1537"	82097
"1538"	82222
"1539"	82232
"1540"	82252
"1541"	82256
"1542"	82289
"1543"	82329
"1544"	82435
"1545"	82460
"1546"	82619
"1547"	82732
"1548"	82736
"1549"	82762
"1550"	82781
"1551"	82799
"1552"	82844
"1553"	83028
"1554"	83048
"1555"	83075
"1556"	83096
"1557"	83125
"1558"	83191
"1559"	83194
"1560"	83305
"1561"	83348
"1562"	83352
"1563"	83375
"1564"	83452
"1565"	83574
"1566"	83581
"1567"	83594
"1568"	83674
"1569"	83679
"1570"	83690
"1571"	83696
"1572"	83706
"1573"	83814
"1574"	83914
"1575"	84044
"1576"	84102
"1577"	84221
"1578"	84224
"1579"	84291
"1580"	84311
"1581"	84337
"1582"	84415
"1583"	84453
"1584"	84538
"1585"	84642
"1586"	84649
"1587"	84681
"1588"	84905
"1589"	84912
"1590"	84987
"1591"	85092
"1592"	85098
"1593"	85154
"1594"	85220
"1595"	85270
"1596"	85540
"1597"	85569
"1598"	85599
"1599"	85665
"1600"	85839
"1601"	85849
"1602"	85866
"1603"	86013
"1604"	86027
"1605"	86075
"1606"	86184
"1607"	86199
"1608"	86243
"1609"	86251
"1610"	86353
"1611"	86384
"1612"	86395
"1613"	86494
"1614"	86570
"1615"	86596
"1616"	86600
"1617"	86612
"1618"	86616
"1619"	86669
"1620"	86707
"1621"	86799
"1622"	86896
"1623"	86897
"1624"	86901
"1625"	86953
"1626"	86987
"1627"	87039
"1628"	87198
"1629"	87377
"1630"	87407
"1631"	87420
"1632"	87531
"1633"	87609
"1634"	87653
"1635"	87742
"1636"	87768
"1637"	87794
"1638"	87812
"1639"	87851
"1640"	87937
"1641"	88036
"1642"	88179
"1643"	88248
"1644"	88256
"1645"	88363
"1646"	88372
"1647"	88378
"1648"	88570
"1649"	88640
"1650"	88698
"1651"	88699
"1652"	88704
"1653"	88732
"1654"	88856
"1655"	88859
"1656"	88941
"1657"	88958
"1658"	89057
"1659"	89087
"1660"	89098
"1661"	89106
"1662"	89449
"1663"	89486
"1664"	89575
"1665"	89590
"1666"	89650
"1667"	89705
"1668"	89723
"1669"	89753
"1670"	89764
"1671"	89771
"1672"	89792
"1673"	89793
"1674"	89857
"1675"	89970
"1676"	89973
"1677"	90017
"1678"	90060
"1679"	90066
"1680"	90074
"1681"	90290
"1682"	90313
"1683"	90339
"1684"	90394
"1685"	90510
"1686"	90544
"1687"	90565
"1688"	90603
"1689"	90620
"1690"	90689
"1691"	90723
"1692"	90827
"1693"	90894
"1694"	90920
"1695"	90989
"1696"	91018
"1697"	91025
"1698"	91174
"1699"	91176
"1700"	91190
"1701"	91228
"1702"	91244
"1703"	91262
"1704"	91266
"1705"	91350
"1706"	91356
"1707"	91365
"1708"	91680
"1709"	91687
"1710"	91693
"1711"	91700
"1712"	91720
"1713"	91819
"1714"	91869
"1715"	91931
"1716"	92001
"1717"	92035
"1718"	92072
"1719"	92183
"1720"	92267
"1721"	92424
"1722"	92498
"1723"	92510
"1724"	92857
"1725"	92934
"1726"	93076
"1727"	93090
"1728"	93136
"1729"	93232
"1730"	93316
"1731"	93333
"1732"	93381
"1733"	93443
"1734"	93449
"1735"	93528
"1736"	93552
"1737"	93574
"1738"	93590
"1739"	93595
"1740"	93628
"1741"	93730
"1742"	93747
"1743"	93796
"1744"	93859
"1745"	93973
"1746"	93984
"1747"	94093
"1748"	94095
"1749"	94140
"1750"	94230
"1751"	94299
"1752"	94350
"1753"	94392
"1754"	94470
"1755"	94496
"1756"	94517
"1757"	94554
"1758"	94709
"1759"	94843
"1760"	94844
"1761"	94847
"1762"	94854
"1763"	94868
"1764"	94922
"1765"	94937
"1766"	94960
"1767"	95022
"1768"	95101
"1769"	95196
"1770"	95205
"1771"	95209
"1772"	95277
"1773"	95290
"1774"	95330
"1775"	95331
"1776"	95337
"1777"	95438
"1778"	95462
"1779"	95482
"1780"	95507
"1781"	95558
"1782"	95575
"1783"	95667
"1784"	95701
"1785"	95750
"1786"	95753
"1787"	95789
"1788"	95801
"1789"	95919
"1790"	96129
"1791"	96184
"1792"	96227
"1793"	96375
"1794"	96411
"1795"	96478
"1796"	96497
"1797"	96515
"1798"	96543
"1799"	96669
"1800"	96672
"1801"	96706
"1802"	96880
"1803"	96892
"1804"	96934
"1805"	96941
"1806"	96982
"1807"	97061
"1808"	97090
"1809"	97194
"1810"	97239
"1811"	97275
"1812"	97386
"1813"	97388
"1814"	97390
"1815"	97411
"1816"	97445
"1817"	97452
"1818"	97481
"1819"	97581
"1820"	97625
"1821"	97865
"1822"	97922
"1823"	98038
"1824"	98101
"1825"	98106
"1826"	98197
"1827"	98212
"1828"	98265
"1829"	98273
"1830"	98276
"1831"	98392
"1832"	98517
"1833"	98608
"1834"	98643
"1835"	98682
"1836"	98716
"1837"	98732
"1838"	98783
"1839"	98813
"1840"	98837
"1841"	98849
"1842"	98855
"1843"	98903
"1844"	99091
"1845"	99175
"1846"	99482
"1847"	99698
"1848"	99757
"1849"	99830
"1850"	99858
"1851"	100071
"1852"	100103
"1853"	100117
"1854"	100124
"1855"	100127
"1856"	100152
"1857"	100198
"1858"	100234
"1859"	100247
"1860"	100250
"1861"	100296
"1862"	100330
"1863"	100382
"1864"	100457
"1865"	100518
"1866"	100529
"1867"	100603
"1868"	100637
"1869"	100643
"1870"	100657
"1871"	100695
"1872"	100713
